dataset,mode,route_bits,route_strategy,top_p,prefetch_distance,ef,graph_fingerprint,route_fingerprint,index_bytes,recall,qps,avg_latency_us,p50_us,p95_us,p99_us,route_top4_float_top1_coverage,route_top8_float_top4_coverage,visited_nodes,distance_computations,neighbors_seen,neighbors_unvisited,route_scored,priority_full_count,remaining_full_count,route_score_us,top_p_select_us,full_distance_us,queue_update_us,traversal_us,route_oracle_samples,route_top1_matches_float_top1,route_top4_contains_float_top1,route_top8_float_top4_hits,route_top8_float_top4_total
dbpedia,route_priority,12,equal_interval,4,8,64,10578023270251871138,6524399178381431346,1159832224,0.92758,821.2501602735717,1214.90509628,1209.864,1579.9713499999998,1900.255689999999,0.28266932270916334,0.44887693610239554,1274.476,1274.476,1572.4744,1149.8738,1149.8738,265.7466,884.1272,43.04954940000004,25.614708200000035,872.1715054000022,0.0,1131.6769915999987,1.004,0.0858,0.2838,1.8026,4.0158
dbpedia,route_priority,12,equal_interval,4,8,96,10578023270251871138,6524399178381431346,1159832224,0.94352,616.8597807470641,1618.23648752,1620.088,2109.4373499999997,2395.2386199999996,0.30356220960247804,0.4802637248987331,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,390.468,1215.4604,60.916714600000226,35.37094580000002,1246.0259995999932,0.0,1568.5609804000012,1.1622,0.1064,0.3528,2.229,4.6412
dbpedia,route_priority,12,equal_interval,4,8,128,10578023270251871138,6524399178381431346,1159832224,0.9496,492.16860013608374,2028.9205626,2036.4695,2650.1845,2952.6395799999977,0.3707516993202719,0.5733740196202053,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,514.1852,1522.402,75.27749719999994,44.930341799999916,1554.8032284000014,0.0,1958.5572429999982,2.0008,0.2226,0.7418,4.5472,7.9306
dbpedia,route_priority,12,equal_interval,4,8,192,10578023270251871138,6524399178381431346,1159832224,0.95548,349.4088896725303,2858.6375404,2866.8955,3821.2029,4228.250679999999,0.3752321376209559,0.5765919127624405,2977.8842,2977.8842,4555.4248,2853.282,2853.282,760.6502,2092.6318,125.87142980000009,61.75265459999995,2291.3335868000036,0.0,2840.7613288,2.0462,0.2316,0.7678,4.6742,8.1066
dbpedia,route_priority,12,equal_interval,4,8,256,10578023270251871138,6524399178381431346,1159832224,0.95834,270.3281560080631,3696.18345092,3708.735,4981.46975,5516.241079999997,0.4152627022707598,0.6263805135849312,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1004.4714,2620.9578,166.20379600000018,77.91832099999979,2965.467229399993,0.0,3679.161816400003,3.0034,0.39,1.2472,7.3958,11.8072
dbpedia,route_priority,12,equal_interval,4,8,460,10578023270251871138,6524399178381431346,1159832224,0.96282,176.515659758606,5662.04820208,5673.3575,7796.93745,8687.964149999993,0.461048584131053,0.6795187932688835,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,1767.4638,4136.8116,221.60591459999964,125.88395999999999,4530.223559000012,0.0,5522.311306999995,4.9934,0.7686,2.3022,13.1722,19.3846
dbpedia,route_priority,12,equal_interval,8,8,64,10578023270251871138,6524399178381431346,1159832224,0.92758,813.7596383478907,1225.93597064,1219.7855,1585.7766499999998,1923.91047,0.28266932270916334,0.44887693610239554,1274.476,1274.476,1572.4744,1149.8738,1149.8738,520.0454,629.8284,43.885971199999936,25.933931800000018,888.9594067999966,0.0,1153.9962577999975,1.004,0.0858,0.2838,1.8026,4.0158
dbpedia,route_priority,12,equal_interval,8,8,96,10578023270251871138,6524399178381431346,1159832224,0.94352,612.3950896155728,1630.05484284,1629.2959999999998,2126.36485,2439.5705,0.30356220960247804,0.4802637248987331,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,758.4876,847.4408,60.18869659999999,35.360787200000075,1252.5988000000025,0.0,1574.6813669999995,1.1622,0.1064,0.3528,2.229,4.6412
dbpedia,route_priority,12,equal_interval,8,8,128,10578023270251871138,6524399178381431346,1159832224,0.9496,488.0860630676018,2045.80504956,2053.4674999999997,2670.4263499999997,2998.7206899999987,0.3707516993202719,0.5733740196202053,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,992.1844,1044.4028,75.45106640000003,44.537599400000104,1573.9575975999976,0.0,1979.1528970000006,2.0008,0.2226,0.7418,4.5472,7.9306
dbpedia,route_priority,12,equal_interval,8,8,192,10578023270251871138,6524399178381431346,1159832224,0.95548,358.2455807360559,2788.42941372,2795.4184999999998,3710.2846,4154.550279999996,0.3752321376209559,0.5765919127624405,2977.8842,2977.8842,4555.4248,2853.282,2853.282,1451.856,1401.426,107.26684119999996,61.733621999999976,2213.952657800002,0.0,2721.78011379999,2.0462,0.2316,0.7678,4.6742,8.1066
dbpedia,route_priority,12,equal_interval,8,8,256,10578023270251871138,6524399178381431346,1159832224,0.95834,284.9595472624501,3506.2485648,3519.466,4717.1335,5251.86099,0.4152627022707598,0.6263805135849312,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1900.7446,1724.6846,135.21809700000017,77.96113319999998,2788.2089495999994,0.0,3424.3732615999943,3.0034,0.39,1.2472,7.3958,11.8072
dbpedia,route_priority,12,equal_interval,8,8,460,10578023270251871138,6524399178381431346,1159832224,0.96282,177.1050319265404,5643.11484864,5655.942,7773.38645,8540.150419999998,0.461048584131053,0.6795386313693528,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,3279.3988,2624.8766,219.6512271999997,125.36439399999959,4541.986551599999,0.0,5534.069880999995,4.9934,0.7682,2.3022,13.1734,19.3858
dbpedia,route_priority,12,high_variance,2,8,64,10578023270251871138,15350149552514242372,1159832224,0.92758,820.1750087973256,1216.49613588,1209.9375,1577.8340500000002,1912.776289999999,0.2894422310756972,0.4653120175307535,1274.476,1274.476,1572.4744,1149.8738,1149.8738,133.5022,1016.3716,42.91283300000001,25.507882000000002,871.7624176000029,0.0,1131.352339600003,1.004,0.0846,0.2906,1.8686,4.0158
dbpedia,route_priority,12,high_variance,2,8,96,10578023270251871138,15350149552514242372,1159832224,0.94352,619.4918741696068,1611.34576404,1611.2514999999999,2100.0281,2390.0492799999997,0.305971433488212,0.49379470826510385,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,196.5572,1409.3712,59.64107659999989,35.267653400000036,1234.1826658000027,0.0,1552.1048753999953,1.1622,0.101,0.3556,2.2918,4.6412
dbpedia,route_priority,12,high_variance,2,8,128,10578023270251871138,15350149552514242372,1159832224,0.9496,490.9418264677739,2034.01162444,2041.901,2658.50425,2997.7277699999986,0.37744902039184325,0.584571154767609,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,259.3858,1777.2014,77.3891094000003,44.4025276,1556.8516451999988,0.0,1963.4764607999966,2.0008,0.224,0.7552,4.636,7.9306
dbpedia,route_priority,12,high_variance,2,8,192,10578023270251871138,15350149552514242372,1159832224,0.95548,362.93881696756046,2752.23479136,2762.487,3659.74795,4065.236189999997,0.3811944091486658,0.5876939777465275,2977.8842,2977.8842,4555.4248,2853.282,2853.282,385.1988,2468.0832,106.28407859999959,61.59263480000005,2187.3733556000134,0.0,2690.7966483999994,2.0462,0.2316,0.78,4.7642,8.1066
dbpedia,route_priority,12,high_variance,2,8,256,10578023270251871138,15350149552514242372,1159832224,0.95834,287.4523318905476,3475.8501684,3489.0695,4679.4217499999995,5162.006529999998,0.42152227475527737,0.6366454366827021,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,510.3886,3115.0406,139.73242640000026,77.70843659999993,2761.8608148000008,0.0,3401.1453260000035,3.0034,0.3902,1.266,7.517,11.8072
dbpedia,route_priority,12,high_variance,2,8,460,10578023270251871138,15350149552514242372,1159832224,0.96282,177.1011934012269,5643.3175914,5656.5535,7770.132449999999,8555.89502,0.47318460367685344,0.6888045149242182,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,905.9614,4998.314,246.34688579999963,125.02997019999968,4596.557432399993,0.0,5635.910269999996,4.9934,0.7608,2.3628,13.3522,19.3846
dbpedia,route_priority,12,high_variance,4,8,64,10578023270251871138,15350149552514242372,1159832224,0.92758,819.3064936420675,1217.6876288,1211.0945000000002,1581.90355,1911.9538599999953,0.2894422310756972,0.4653120175307535,1274.476,1274.476,1572.4744,1149.8738,1149.8738,265.7466,884.1272,43.28970319999999,25.52060439999995,874.1991760000002,0.0,1133.968610600003,1.004,0.0846,0.2906,1.8686,4.0158
dbpedia,route_priority,12,high_variance,4,8,96,10578023270251871138,15350149552514242372,1159832224,0.94352,617.3979824678506,1616.84507084,1619.7685,2102.8493,2405.1632399999976,0.305971433488212,0.49379470826510385,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,390.468,1215.4604,59.54660580000008,35.520465800000046,1240.832328599999,0.0,1560.0964226000008,1.1622,0.101,0.3556,2.2918,4.6412
dbpedia,route_priority,12,high_variance,4,8,128,10578023270251871138,15350149552514242372,1159832224,0.9496,490.7627267263767,2034.676542,2042.6080000000002,2654.64255,2977.6510399999997,0.37744902039184325,0.584571154767609,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,514.1852,1522.402,76.4675374000001,44.37153819999986,1567.5769478000038,0.0,1972.6409616,2.0008,0.224,0.7552,4.636,7.9306
dbpedia,route_priority,12,high_variance,4,8,192,10578023270251871138,15350149552514242372,1159832224,0.95548,361.19866608103706,2765.58536364,2773.379,3676.66065,4123.875769999999,0.3811944091486658,0.5876939777465275,2977.8842,2977.8842,4555.4248,2853.282,2853.282,760.6502,2092.6318,105.48609280000015,61.53329420000001,2191.5285094000033,0.0,2693.6505458000056,2.0462,0.2316,0.78,4.7642,8.1066
dbpedia,route_priority,12,high_variance,4,8,256,10578023270251871138,15350149552514242372,1159832224,0.95834,282.18744508764286,3540.39553736,3546.9120000000003,4785.944600000001,5302.608549999999,0.42152227475527737,0.6366454366827021,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1004.4714,2620.9578,154.46764440000004,77.6947729999999,2856.4582526000077,0.0,3540.645866599997,3.0034,0.3902,1.266,7.517,11.8072
dbpedia,route_priority,12,high_variance,4,8,460,10578023270251871138,15350149552514242372,1159832224,0.96282,169.86619868969606,5883.76417468,5888.108,8116.157099999999,8952.195799999998,0.47318460367685344,0.6888045149242182,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,1767.4638,4136.8116,259.02806660000107,124.97311400000041,4705.367923799981,0.0,5777.767355400009,4.9934,0.7608,2.3628,13.3522,19.3846
dbpedia,route_priority,12,high_variance,8,8,64,10578023270251871138,15350149552514242372,1159832224,0.92758,800.6851894963415,1246.13474728,1240.6585,1624.5172,1971.64122,0.2894422310756972,0.4653120175307535,1274.476,1274.476,1572.4744,1149.8738,1149.8738,520.0454,629.8284,50.08647059999998,25.49411880000003,918.3873535999991,0.0,1202.6800924000045,1.004,0.0846,0.2906,1.8686,4.0158
dbpedia,route_priority,12,high_variance,8,8,96,10578023270251871138,15350149552514242372,1159832224,0.94352,591.2478495713109,1688.34358696,1688.47,2210.078,2508.611799999999,0.305971433488212,0.49379470826510385,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,758.4876,847.4408,70.8793143999999,35.610028,1282.279839199999,0.0,1630.1688170000016,1.1622,0.101,0.3556,2.2918,4.6412
dbpedia,route_priority,12,high_variance,8,8,128,10578023270251871138,15350149552514242372,1159832224,0.9496,483.97517390056527,2063.31664132,2072.3985000000002,2706.7931,3040.3230099999987,0.37754898040783685,0.5845754205442486,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,992.1844,1044.4028,75.31642359999995,44.35070139999994,1573.6667709999952,0.0,1977.6773887999993,2.0008,0.2242,0.7554,4.6358,7.9302
dbpedia,route_priority,12,high_variance,8,8,192,10578023270251871138,15350149552514242372,1159832224,0.95548,359.9234862301832,2775.36268288,2787.1395,3690.60385,4107.613609999996,0.3811944091486658,0.5876939777465275,2977.8842,2977.8842,4555.4248,2853.282,2853.282,1451.856,1401.426,105.71989320000004,61.527700599999996,2191.7739468000004,0.0,2695.482007600002,2.0462,0.2316,0.78,4.7642,8.1066
dbpedia,route_priority,12,high_variance,8,8,256,10578023270251871138,15350149552514242372,1159832224,0.95834,284.12721873009224,3516.56057884,3529.3285,4742.204299999999,5278.888139999997,0.42152227475527737,0.6366454366827021,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1900.7446,1724.6846,135.5958811999998,77.9376177999999,2813.0000945999936,0.0,3450.607644799999,3.0034,0.3902,1.266,7.517,11.8072
dbpedia,route_priority,12,high_variance,8,8,460,10578023270251871138,15350149552514242372,1159832224,0.96282,175.7801364544121,5685.75834252,5699.6939999999995,7834.930249999999,8664.766469999999,0.47318460367685344,0.6888045149242182,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,3279.3988,2624.8766,221.00171060000025,124.94833340000032,4535.782037200006,0.0,5529.260660799993,4.9934,0.7608,2.3628,13.3522,19.3846
dbpedia,route_priority,12,short_code_selected,2,8,64,10578023270251871138,13011030711163224934,1159832224,0.92758,820.4152689598711,1215.99793704,1210.2555,1586.0833499999999,1918.0481899999986,0.2858565737051793,0.45007221475173065,1274.476,1274.476,1572.4744,1149.8738,1149.8738,133.5022,1016.3716,43.036455199999985,25.606667999999992,876.015284399998,0.0,1135.815619600002,1.004,0.0856,0.287,1.8074,4.0158
dbpedia,route_priority,12,short_code_selected,2,8,96,10578023270251871138,13011030711163224934,1159832224,0.94352,620.0598588959622,1609.86286292,1609.46,2097.4927,2385.6017099999995,0.30631560832903115,0.47953115573558563,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,196.5572,1409.3712,59.02899999999999,35.37817039999991,1227.8476451999989,0.0,1544.323669399998,1.1622,0.105,0.356,2.2256,4.6412
dbpedia,route_priority,12,short_code_selected,2,8,128,10578023270251871138,13011030711163224934,1159832224,0.9496,492.94443842792856,2025.5980608,2034.282,2646.6234999999997,2967.6771599999965,0.3700519792083167,0.5746601770357854,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,259.3858,1777.2014,75.31655960000016,44.52612320000005,1549.385963199998,0.0,1951.608587600006,2.0008,0.2196,0.7404,4.5574,7.9306
dbpedia,route_priority,12,short_code_selected,2,8,192,10578023270251871138,13011030711163224934,1159832224,0.95548,363.6482422301037,2746.94448404,2759.1785,3642.61415,4097.46226,0.37210438862281303,0.5773320504280463,2977.8842,2977.8842,4555.4248,2853.282,2853.282,385.1988,2468.0832,104.5983920000001,62.116404399999965,2178.2086768000036,0.0,2677.2336479999985,2.0462,0.227,0.7614,4.6802,8.1066
dbpedia,route_priority,12,short_code_selected,2,8,256,10578023270251871138,13011030711163224934,1159832224,0.95834,287.45167694179236,3475.74964316,3486.8019999999997,4674.0346,5175.945019999994,0.4045415196111074,0.6266684734738126,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,510.3886,3115.0406,141.9980908000001,78.01062880000003,2780.536995000005,0.0,3430.0114089999943,3.0034,0.3714,1.215,7.3992,11.8072
dbpedia,route_priority,12,short_code_selected,2,8,460,10578023270251871138,13011030711163224934,1159832224,0.96282,178.89611053664566,5586.6981332,5605.922500000001,7688.556299999999,8482.008969999999,0.4546000720951656,0.679591015548425,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,905.9614,4998.314,219.74996919999975,125.48592100000005,4511.261878199991,0.0,5496.614331999983,4.9934,0.728,2.27,13.1736,19.3846
dbpedia,route_priority,12,short_code_selected,4,8,64,10578023270251871138,13011030711163224934,1159832224,0.92758,817.683393316843,1220.189672,1215.8780000000002,1587.1977,1885.8041500000002,0.2858565737051793,0.45007221475173065,1274.476,1274.476,1572.4744,1149.8738,1149.8738,265.7466,884.1272,45.19804960000001,25.624269000000083,902.2429376000002,0.0,1167.7415017999951,1.004,0.0856,0.287,1.8074,4.0158
dbpedia,route_priority,12,short_code_selected,4,8,96,10578023270251871138,13011030711163224934,1159832224,0.94352,618.4256885031513,1614.07888784,1615.104,2097.79005,2391.4701599999994,0.30631560832903115,0.47953115573558563,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,390.468,1215.4604,59.25538159999978,35.35513080000001,1219.6442410000009,0.0,1537.4678027999998,1.1622,0.105,0.356,2.2256,4.6412
dbpedia,route_priority,12,short_code_selected,4,8,128,10578023270251871138,13011030711163224934,1159832224,0.9496,492.80233216169603,2026.3594854,2035.185,2645.35225,2956.7362399999984,0.3700519792083167,0.5746639429018183,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,514.1852,1522.402,74.66585359999982,44.541877199999945,1559.8277261999956,0.0,1960.4763309999953,2.0008,0.2198,0.7404,4.5572,7.9302
dbpedia,route_priority,12,short_code_selected,4,8,192,10578023270251871138,13011030711163224934,1159832224,0.95548,363.0931297965889,2751.07605728,2761.6324999999997,3652.00885,4039.702239999999,0.37210438862281303,0.5773358663738867,2977.8842,2977.8842,4555.4248,2853.282,2853.282,760.6502,2092.6318,105.6309002000002,61.783279199999875,2171.9966270000064,0.0,2673.7184627999977,2.0462,0.2272,0.7614,4.68,8.1062
dbpedia,route_priority,12,short_code_selected,4,8,256,10578023270251871138,13011030711163224934,1159832224,0.95834,286.9741244237523,3481.62742848,3495.1155,4675.6887,5188.025629999997,0.4045415196111074,0.6266684734738126,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1004.4714,2620.9578,134.0563542000001,77.92710239999991,2784.1025269999946,0.0,3415.084591400009,3.0034,0.3714,1.215,7.3992,11.8072
dbpedia,route_priority,12,short_code_selected,4,8,460,10578023270251871138,13011030711163224934,1159832224,0.96282,178.51636452804752,5598.23952712,5614.5645,7681.26605,8521.05661,0.4546000720951656,0.6796108491782645,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,1767.4638,4136.8116,219.0216248000001,125.75035000000035,4507.4292947999975,0.0,5493.602273199999,4.9934,0.728,2.27,13.1748,19.3858
dbpedia,route_priority,12,short_code_selected,8,8,64,10578023270251871138,13011030711163224934,1159832224,0.92758,813.0444920330211,1227.15429756,1222.2625,1599.1275,1915.245969999999,0.2858565737051793,0.45007221475173065,1274.476,1274.476,1572.4744,1149.8738,1149.8738,520.0454,629.8284,43.12685100000004,25.59921540000005,887.136427400002,0.0,1147.9080791999997,1.004,0.0856,0.287,1.8074,4.0158
dbpedia,route_priority,12,short_code_selected,8,8,96,10578023270251871138,13011030711163224934,1159832224,0.94352,619.4143683842682,1611.40557432,1611.979,2108.3349999999996,2413.2358999999988,0.30631560832903115,0.47953115573558563,1730.5306,1730.5306,2316.4534,1605.9284,1605.9284,758.4876,847.4408,58.45731520000007,35.35031559999996,1228.3713714000005,0.0,1542.3124401999994,1.1622,0.105,0.356,2.2256,4.6412
dbpedia,route_priority,12,short_code_selected,8,8,128,10578023270251871138,13011030711163224934,1159832224,0.9496,494.30281469358727,2020.064996,2027.717,2645.11685,2944.8483799999995,0.3700519792083167,0.5746639429018183,2161.1894,2161.1894,3060.2412,2036.5872,2036.5872,992.1844,1044.4028,75.4650815999999,45.15655240000002,1547.7847744000012,0.0,1950.0759929999956,2.0008,0.2198,0.7404,4.5572,7.9302
dbpedia,route_priority,12,short_code_selected,8,8,192,10578023270251871138,13011030711163224934,1159832224,0.95548,362.3225690039813,2756.99527532,2764.535,3671.0996499999997,4107.601499999995,0.37210438862281303,0.5773320504280463,2977.8842,2977.8842,4555.4248,2853.282,2853.282,1451.856,1401.426,107.82756640000018,61.739326200000114,2190.3064684000005,0.0,2698.9270399999978,2.0462,0.227,0.7614,4.6802,8.1066
dbpedia,route_priority,12,short_code_selected,8,8,256,10578023270251871138,13011030711163224934,1159832224,0.95834,275.79861990732644,3622.71766272,3627.7765,4896.538699999999,5443.056399999998,0.4045415196111074,0.6266684734738126,3750.0314,3750.0314,6050.3076,3625.4292,3625.4292,1900.7446,1724.6846,160.7518484000001,77.92295439999987,2902.7739415999927,0.0,3595.1337694000067,3.0034,0.3714,1.215,7.3992,11.8072
dbpedia,route_priority,12,short_code_selected,8,8,460,10578023270251871138,13011030711163224934,1159832224,0.96282,170.58222267287064,5859.11622992,5863.7505,8097.8867,8898.654099999996,0.4546000720951656,0.6796108491782645,6028.8776,6028.8776,10818.8032,5904.2754,5904.2754,3279.3988,2624.8766,224.3692374000005,125.46874859999984,4543.8328452000205,0.0,5545.400737199997,4.9934,0.728,2.27,13.1748,19.3858
